Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 2.137861e-02, 5.562387e-03, 7.070813e-02, 1.014892e+00, 1.382380e+00, -1.077689e+00, 2.952597e+00, -2.244397e-01, 2.142941e-10, 3.238937e-10, 2.169211e-10, 1.735934e-10, 4.350717e+01, 2.669544e-02
2.038000e+08, 2.179405e-02, 5.685835e-03, 7.058488e-02, 1.014897e+00, 1.377263e+00, -1.085422e+00, 2.947417e+00, -2.285844e-01, 2.121966e-10, 3.222940e-10, 2.155025e-10, 1.736779e-10, 4.352389e+01, 2.736931e-02
2.076000e+08, 2.220964e-02, 5.809725e-03, 7.045963e-02, 1.014901e+00, 1.372197e+00, -1.093117e+00, 2.942272e+00, -2.327311e-01, 2.101769e-10, 3.207728e-10, 2.141499e-10, 1.737578e-10, 4.354090e+01, 2.803437e-02
2.114000e+08, 2.262536e-02, 5.934052e-03, 7.033239e-02, 1.014906e+00, 1.367179e+00, -1.100776e+00, 2.937159e+00, -2.368798e-01, 2.082305e-10, 3.193250e-10, 2.128586e-10, 1.738333e-10, 4.355817e+01, 2.869083e-02
2.152000e+08, 2.304121e-02, 6.058807e-03, 7.020315e-02, 1.014912e+00, 1.362207e+00, -1.108401e+00, 2.932077e+00, -2.410303e-01, 2.063531e-10, 3.179461e-10, 2.116242e-10, 1.739047e-10, 4.357573e+01, 2.933883e-02
2.190000e+08, 2.345717e-02, 6.183985e-03, 7.007190e-02, 1.014917e+00, 1.357280e+00, -1.115992e+00, 2.927024e+00, -2.451824e-01, 2.045410e-10, 3.166316e-10, 2.104427e-10, 1.739725e-10, 4.359355e+01, 2.997852e-02
2.228000e+08, 2.387322e-02, 6.309578e-03, 6.993864e-02, 1.014922e+00, 1.352396e+00, -1.123552e+00, 2.921999e+00, -2.493362e-01, 2.027907e-10, 3.153776e-10, 2.093106e-10, 1.740367e-10, 4.361164e+01, 3.061005e-02
2.266000e+08, 2.428934e-02, 6.435578e-03, 6.980337e-02, 1.014928e+00, 1.347554e+00, -1.131082e+00, 2.917002e+00, -2.534915e-01, 2.010989e-10, 3.141803e-10, 2.082246e-10, 1.740978e-10, 4.363000e+01, 3.123354e-02
2.304000e+08, 2.470553e-02, 6.561979e-03, 6.966610e-02, 1.014934e+00, 1.342753e+00, -1.138583e+00, 2.912030e+00, -2.576483e-01, 1.994627e-10, 3.130363e-10, 2.071815e-10, 1.741558e-10, 4.364862e+01, 3.184909e-02
2.342000e+08, 2.512176e-02, 6.688772e-03, 6.952681e-02, 1.014940e+00, 1.337991e+00, -1.146057e+00, 2.907084e+00, -2.618065e-01, 1.978796e-10, 3.119422e-10, 2.061786e-10, 1.742111e-10, 4.366751e+01, 3.245682e-02
2.380000e+08, 2.553801e-02, 6.815948e-03, 6.938552e-02, 1.014946e+00, 1.333266e+00, -1.153505e+00, 2.902161e+00, -2.659660e-01, 1.963469e-10, 3.108952e-10, 2.052132e-10, 1.742637e-10, 4.368666e+01, 3.305681e-02
2.418000e+08, 2.595427e-02, 6.943501e-03, 6.924221e-02, 1.014952e+00, 1.328578e+00, -1.160928e+00, 2.897261e+00, -2.701267e-01, 1.948627e-10, 3.098923e-10, 2.042831e-10, 1.743139e-10, 4.370607e+01, 3.364914e-02
2.456000e+08, 2.637052e-02, 7.071421e-03, 6.909690e-02, 1.014958e+00, 1.323925e+00, -1.168327e+00, 2.892384e+00, -2.742886e-01, 1.934247e-10, 3.089309e-10, 2.033860e-10, 1.743618e-10, 4.372574e+01, 3.423390e-02
2.494000e+08, 2.678674e-02, 7.199700e-03, 6.894959e-02, 1.014965e+00, 1.319307e+00, -1.175703e+00, 2.887528e+00, -2.784517e-01, 1.920310e-10, 3.080084e-10, 2.025199e-10, 1.744076e-10, 4.374566e+01, 3.481115e-02
2.532000e+08, 2.720290e-02, 7.328328e-03, 6.880026e-02, 1.014971e+00, 1.314722e+00, -1.183057e+00, 2.882692e+00, -2.826159e-01, 1.906801e-10, 3.071226e-10, 2.016828e-10, 1.744514e-10, 4.376583e+01, 3.538096e-02
2.570000e+08, 2.761900e-02, 7.457298e-03, 6.864894e-02, 1.014978e+00, 1.310170e+00, -1.190390e+00, 2.877877e+00, -2.867811e-01, 1.893701e-10, 3.062712e-10, 2.008730e-10, 1.744934e-10, 4.378626e+01, 3.594338e-02
2.608000e+08, 2.803500e-02, 7.586599e-03, 6.849561e-02, 1.014985e+00, 1.305648e+00, -1.197703e+00, 2.873081e+00, -2.909473e-01, 1.880998e-10, 3.054521e-10, 2.000890e-10, 1.745336e-10, 4.380693e+01, 3.649845e-02
2.646000e+08, 2.845089e-02, 7.716222e-03, 6.834029e-02, 1.014992e+00, 1.301157e+00, -1.204996e+00, 2.868303e+00, -2.951145e-01, 1.868676e-10, 3.046634e-10, 1.993291e-10, 1.745723e-10, 4.382785e+01, 3.704624e-02
2.684000e+08, 2.886665e-02, 7.846159e-03, 6.818297e-02, 1.014999e+00, 1.296695e+00, -1.212270e+00, 2.863544e+00, -2.992826e-01, 1.856723e-10, 3.039031e-10, 1.985920e-10, 1.746093e-10, 4.384902e+01, 3.758678e-02
2.722000e+08, 2.928225e-02, 7.976399e-03, 6.802366e-02, 1.015006e+00, 1.292262e+00, -1.219526e+00, 2.858803e+00, -3.034516e-01, 1.845127e-10, 3.031695e-10, 1.978763e-10, 1.746450e-10, 4.387043e+01, 3.812010e-02
2.760000e+08, 2.969768e-02, 8.106932e-03, 6.786236e-02, 1.015013e+00, 1.287857e+00, -1.226764e+00, 2.854078e+00, -3.076215e-01, 1.833878e-10, 3.024610e-10, 1.971809e-10, 1.746793e-10, 4.389208e+01, 3.864624e-02
2.798000e+08, 3.011291e-02, 8.237748e-03, 6.769908e-02, 1.015021e+00, 1.283478e+00, -1.233986e+00, 2.849370e+00, -3.117921e-01, 1.822964e-10, 3.017759e-10, 1.965046e-10, 1.747124e-10, 4.391397e+01, 3.916522e-02
2.836000e+08, 3.052792e-02, 8.368838e-03, 6.753382e-02, 1.015029e+00, 1.279126e+00, -1.241191e+00, 2.844678e+00, -3.159636e-01, 1.812377e-10, 3.011127e-10, 1.958463e-10, 1.747443e-10, 4.393610e+01, 3.967708e-02
2.874000e+08, 3.094269e-02, 8.500192e-03, 6.736657e-02, 1.015036e+00, 1.274798e+00, -1.248381e+00, 2.840002e+00, -3.201358e-01, 1.802107e-10, 3.004700e-10, 1.952051e-10, 1.747752e-10, 4.395846e+01, 4.018183e-02
