Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 5.787255e-02, 1.052813e+00, 2.811680e-02, 8.328390e-03, 2.824024e+00, -2.131723e-01, 1.600635e+00, -1.649436e+00, 2.439701e-11, 1.817054e-10, 2.388853e-10, 5.302752e-10, 4.479025e+01, 3.624785e-02
2.038000e+08, 5.779290e-02, 1.052701e+00, 2.854494e-02, 8.519523e-03, 2.823442e+00, -2.175107e-01, 1.594932e+00, -1.662097e+00, 2.898289e-11, 1.813691e-10, 2.389966e-10, 4.975342e-10, 4.479800e+01, 3.626176e-02
2.076000e+08, 5.771321e-02, 1.052589e+00, 2.897072e-02, 8.706314e-03, 2.822750e+00, -2.218411e-01, 1.589225e+00, -1.673976e+00, 3.334978e-11, 1.810463e-10, 2.390477e-10, 4.685387e-10, 4.480592e+01, 3.628748e-02
2.114000e+08, 5.763333e-02, 1.052476e+00, 2.939422e-02, 8.889533e-03, 2.821953e+00, -2.261637e-01, 1.583518e+00, -1.685163e+00, 3.751209e-11, 1.807359e-10, 2.390425e-10, 4.428757e-10, 4.481404e+01, 3.632428e-02
2.152000e+08, 5.755316e-02, 1.052362e+00, 2.981550e-02, 9.069799e-03, 2.821058e+00, -2.304790e-01, 1.577810e+00, -1.695737e+00, 4.148299e-11, 1.804373e-10, 2.389845e-10, 4.201533e-10, 4.482234e+01, 3.637152e-02
2.190000e+08, 5.747259e-02, 1.052247e+00, 3.023464e-02, 9.247610e-03, 2.820067e+00, -2.347871e-01, 1.572104e+00, -1.705769e+00, 4.527455e-11, 1.801496e-10, 2.388773e-10, 4.000133e-10, 4.483083e+01, 3.642855e-02
2.228000e+08, 5.739151e-02, 1.052132e+00, 3.065169e-02, 9.423372e-03, 2.818986e+00, -2.390884e-01, 1.566401e+00, -1.715320e+00, 4.889788e-11, 1.798723e-10, 2.387241e-10, 3.821348e-10, 4.483952e+01, 3.649479e-02
2.266000e+08, 5.730982e-02, 1.052016e+00, 3.106671e-02, 9.597414e-03, 2.817819e+00, -2.433831e-01, 1.560701e+00, -1.724444e+00, 5.236316e-11, 1.796046e-10, 2.385282e-10, 3.662352e-10, 4.484841e+01, 3.656969e-02
2.304000e+08, 5.722744e-02, 1.051899e+00, 3.147976e-02, 9.770005e-03, 2.816569e+00, -2.476713e-01, 1.555006e+00, -1.733188e+00, 5.567979e-11, 1.793459e-10, 2.382926e-10, 3.520668e-10, 4.485749e+01, 3.665272e-02
2.342000e+08, 5.714429e-02, 1.051782e+00, 3.189090e-02, 9.941366e-03, 2.815239e+00, -2.519534e-01, 1.549317e+00, -1.741594e+00, 5.885642e-11, 1.790959e-10, 2.380200e-10, 3.394146e-10, 4.486677e+01, 3.674339e-02
2.380000e+08, 5.706028e-02, 1.051664e+00, 3.230017e-02, 1.011168e-02, 2.813834e+00, -2.562295e-01, 1.543634e+00, -1.749698e+00, 6.190100e-11, 1.788540e-10, 2.377133e-10, 3.280916e-10, 4.487626e+01, 3.684123e-02
2.418000e+08, 5.697535e-02, 1.051546e+00, 3.270762e-02, 1.028110e-02, 2.812356e+00, -2.604999e-01, 1.537958e+00, -1.757531e+00, 6.482093e-11, 1.786197e-10, 2.373749e-10, 3.179363e-10, 4.488595e+01, 3.694579e-02
2.456000e+08, 5.688941e-02, 1.051428e+00, 3.311330e-02, 1.044974e-02, 2.810808e+00, -2.647646e-01, 1.532290e+00, -1.765122e+00, 6.762299e-11, 1.783926e-10, 2.370074e-10, 3.088084e-10, 4.489585e+01, 3.705666e-02
2.494000e+08, 5.680241e-02, 1.051309e+00, 3.351725e-02, 1.061772e-02, 2.809194e+00, -2.690239e-01, 1.526632e+00, -1.772496e+00, 7.031349e-11, 1.781725e-10, 2.366130e-10, 3.005866e-10, 4.490595e+01, 3.717343e-02
2.532000e+08, 5.671428e-02, 1.051190e+00, 3.391951e-02, 1.078512e-02, 2.807515e+00, -2.732780e-01, 1.520982e+00, -1.779672e+00, 7.289826e-11, 1.779589e-10, 2.361938e-10, 2.931657e-10, 4.491627e+01, 3.729571e-02
2.570000e+08, 5.662497e-02, 1.051071e+00, 3.432012e-02, 1.095201e-02, 2.805774e+00, -2.775269e-01, 1.515343e+00, -1.786672e+00, 7.538273e-11, 1.777515e-10, 2.357520e-10, 2.864541e-10, 4.492680e+01, 3.742316e-02
2.608000e+08, 5.653441e-02, 1.050952e+00, 3.471911e-02, 1.111846e-02, 2.803975e+00, -2.817710e-01, 1.509714e+00, -1.793512e+00, 7.777190e-11, 1.775501e-10, 2.352895e-10, 2.803723e-10, 4.493754e+01, 3.755540e-02
2.646000e+08, 5.644256e-02, 1.050832e+00, 3.511652e-02, 1.128451e-02, 2.802118e+00, -2.860102e-01, 1.504096e+00, -1.800206e+00, 8.007044e-11, 1.773544e-10, 2.348082e-10, 2.748508e-10, 4.494850e+01, 3.769212e-02
2.684000e+08, 5.634937e-02, 1.050713e+00, 3.551239e-02, 1.145022e-02, 2.800206e+00, -2.902447e-01, 1.498490e+00, -1.806768e+00, 8.228269e-11, 1.771641e-10, 2.343097e-10, 2.698290e-10, 4.495968e+01, 3.783300e-02
2.722000e+08, 5.625478e-02, 1.050593e+00, 3.590673e-02, 1.161561e-02, 2.798241e+00, -2.944747e-01, 1.492895e+00, -1.813211e+00, 8.441268e-11, 1.769790e-10, 2.337958e-10, 2.652537e-10, 4.497107e+01, 3.797772e-02
2.760000e+08, 5.615875e-02, 1.050473e+00, 3.629958e-02, 1.178073e-02, 2.796226e+00, -2.987003e-01, 1.487313e+00, -1.819544e+00, 8.646418e-11, 1.767989e-10, 2.332679e-10, 2.610783e-10, 4.498268e+01, 3.812599e-02
2.798000e+08, 5.606124e-02, 1.050354e+00, 3.669098e-02, 1.194559e-02, 2.794161e+00, -3.029215e-01, 1.481744e+00, -1.825777e+00, 8.844068e-11, 1.766236e-10, 2.327276e-10, 2.572618e-10, 4.499452e+01, 3.827752e-02
2.836000e+08, 5.596221e-02, 1.050235e+00, 3.708093e-02, 1.211023e-02, 2.792050e+00, -3.071386e-01, 1.476187e+00, -1.831920e+00, 9.034545e-11, 1.764530e-10, 2.321762e-10, 2.537680e-10, 4.500657e+01, 3.843205e-02
2.874000e+08, 5.586161e-02, 1.050116e+00, 3.746948e-02, 1.227465e-02, 2.789893e+00, -3.113516e-01, 1.470644e+00, -1.837979e+00, 9.218155e-11, 1.762867e-10, 2.316150e-10, 2.505649e-10, 4.501885e+01, 3.858931e-02
2.912000e+08, 5.575941e-02, 1.049997e+00, 3.785663e-02, 1.243888e-02, 2.787692e+00, -3.155607e-01, 1.465114e+00, -1.843961e+00, 9.395181e-11, 1.761248e-10, 2.310452e-10, 2.476242e-10, 4.503135e+01, 3.874904e-02
2.950000e+08, 5.565558e-02, 1.049878e+00, 3.824243e-02, 1.260293e-02, 2.785449e+00, -3.197658e-01, 1.459597e+00, -1.849874e+00, 9.565892e-11, 1.759670e-10, 2.304680e-10, 2.449208e-10, 4.504408e+01, 3.891100e-02
2.988000e+08, 5.555007e-02, 1.049759e+00, 3.862687e-02, 1.276681e-02, 2.783165e+00, -3.239672e-01, 1.454094e+00, -1.855721e+00, 9.730534e-11, 1.758133e-10, 2.298844e-10, 2.424322e-10, 4.505703e+01, 3.907496e-02
3.026000e+08, 5.544286e-02, 1.049641e+00, 3.900999e-02, 1.293053e-02, 2.780841e+00, -3.281650e-01, 1.448606e+00, -1.861510e+00, 9.889343e-11, 1.756634e-10, 2.292955e-10, 2.401386e-10, 4.507021e+01, 3.924067e-02
3.064000e+08, 5.533391e-02, 1.049524e+00, 3.939181e-02, 1.309410e-02, 2.778480e+00, -3.323591e-01, 1.443131e+00, -1.867243e+00, 1.004254e-10, 1.755173e-10, 2.287022e-10, 2.380222e-10, 4.508362e+01, 3.940792e-02
3.102000e+08, 5.522320e-02, 1.049406e+00, 3.977234e-02, 1.325752e-02, 2.776082e+00, -3.365498e-01, 1.437670e+00, -1.872926e+00, 1.019032e-10, 1.753748e-10, 2.281054e-10, 2.360669e-10, 4.509725e+01, 3.957648e-02
3.140000e+08, 5.511069e-02, 1.049289e+00, 4.015159e-02, 1.342081e-02, 2.773649e+00, -3.407371e-01, 1.432224e+00, -1.878563e+00, 1.033288e-10, 1.752359e-10, 2.275059e-10, 2.342586e-10, 4.511111e+01, 3.974616e-02
3.178000e+08, 5.499636e-02, 1.049173e+00, 4.052959e-02, 1.358397e-02, 2.771182e+00, -3.449210e-01, 1.426792e+00, -1.884156e+00, 1.047041e-10, 1.751004e-10, 2.269046e-10, 2.325843e-10, 4.512521e+01, 3.991673e-02
