Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 7.205723e-02, 1.006614e+00, 2.526583e-02, 7.305871e-03, 3.123000e+00, -2.274503e-01, 1.411852e+00, -2.950573e+00, 1.107940e-10, 1.720761e-10, 1.751627e-10, 7.951365e-10, 4.327970e+01, 2.693256e-03
2.038000e+08, 7.205177e-02, 1.006547e+00, 2.570225e-02, 7.400793e-03, 3.120355e+00, -2.315588e-01, 1.407670e+00, -2.969557e+00, 1.087401e-10, 1.721981e-10, 1.742010e-10, 7.787203e-10, 4.328051e+01, 3.076161e-03
2.076000e+08, 7.204618e-02, 1.006481e+00, 2.613631e-02, 7.492459e-03, 3.117759e+00, -2.356702e-01, 1.403511e+00, -2.988150e+00, 1.067804e-10, 1.723131e-10, 1.732909e-10, -9.640740e-08, 4.328136e+01, 3.451878e-03
2.114000e+08, 7.204042e-02, 1.006415e+00, 2.656803e-02, 7.582299e-03, 3.115209e+00, -2.397844e-01, 1.399373e+00, -6.863170e-01, 1.049081e-10, 1.724217e-10, 1.724308e-10, 7.589807e-10, 4.328227e+01, 3.820728e-03
2.152000e+08, 7.203447e-02, 1.006349e+00, 2.699741e-02, 7.756907e-03, 3.112704e+00, -2.439011e-01, 1.395256e+00, -7.044385e-01, 1.031172e-10, 1.725245e-10, 1.716188e-10, 7.469562e-10, 4.328323e+01, 4.183010e-03
2.190000e+08, 7.202829e-02, 1.006283e+00, 2.742446e-02, 7.929409e-03, 3.110242e+00, -2.480203e-01, 1.391158e+00, -7.222729e-01, 1.014018e-10, 1.726220e-10, 1.708531e-10, 7.347175e-10, 4.328423e+01, 4.539001e-03
2.228000e+08, 7.202184e-02, 1.006218e+00, 2.784919e-02, 8.099805e-03, 3.107821e+00, -2.521419e-01, 1.387079e+00, -7.398151e-01, 9.975688e-11, 1.727145e-10, 1.701322e-10, 7.223335e-10, 4.328529e+01, 4.888957e-03
2.266000e+08, 7.201511e-02, 1.006153e+00, 2.827162e-02, 8.268112e-03, 3.105439e+00, -2.562656e-01, 1.383017e+00, -7.570616e-01, 9.817761e-11, 1.728027e-10, 1.694544e-10, 7.098673e-10, 4.328640e+01, 5.233116e-03
2.304000e+08, 7.200806e-02, 1.006088e+00, 2.869176e-02, 8.434352e-03, 3.103095e+00, -2.603915e-01, 1.378971e+00, -7.740105e-01, 9.665963e-11, 1.728867e-10, 1.688184e-10, 6.973761e-10, 4.328757e+01, 5.571699e-03
2.342000e+08, 7.200066e-02, 1.006023e+00, 2.910961e-02, 8.598561e-03, 3.100787e+00, -2.645193e-01, 1.374940e+00, -7.906611e-01, 9.519891e-11, 1.729670e-10, 1.682226e-10, 6.849110e-10, 4.328879e+01, 5.904913e-03
